,Applicant_Id,Job_Roles,Percentage,text
651,1078,CES-CAE- FEA Analyst,76.0,"B.TECH Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Interior Design;Designing;Animation Wealth Management;Analytic Thinking"
652,1080,Cloud Architect,80.0,"B.E Information Technology Database Management,Technical Support,C/C++,Linux,Troubleshooting,Active Directory,OS,User Accounts,Java;Cloud Computing;AWS Cyber Security;Information Technology;Blockchain Logical Skills;Critical Thinking"
653,1081,Data Analyst,72.2,"B.SC Statistics Analytical research skills;Data Analysis;Machine Learning,Calculus;Spss;Hypothesis Data Science;Data Analysis;Research Risk Managing;Active Listening"
654,1082,PHP Developer,77.9,"B.TECH Information Technology C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Interpersonal Skills;Gathering Informing"
655,1084,Mobile Application Developer,69.35,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Leadership;Gathering Informing"
656,1090,Computer Programmer,61.75,"B.TECH Electrical and Electronics Engineering Revit,Electrical Systems, Electrical Design,Construction Documents,Autocad,UL,Engineering Drawings,Schematics,Engineering Design,Navisworks,Electrical Drawings,PLC,Line Diagrams Blockchain ;Software;Information Technology News Gathering;People Management"
657,1092,Software Developer,78.85,"B.C.A Programming Languages C++;Python;SQL;Java;DBMS,System design,Networking;HTML,XHTML,PHP,JAVA Script ASP. net  Software;Web Designing;Animation Observation Skills;Critical Thinking"
658,1093,Site Engineer,66.5,"B.TECH Civil Engineering Revit, Structural Analysis, BIM,Navisworks,Engineering Design,Engineering Drawings,Tekla,AUTOCAD, Solidworks,Civil 3D Designing;Construction;Interior Design Building Rapport;Communication Skills"
659,1096,Qualitative Analyst,63.59,"B.TECH Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Interior Design;Designing;Animation Interpersonal Skills;People Management"
660,1097,Android Developer,76.0,"B.E Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Entrepreneurship;Cloud computing Team work;Analytic Thinking"
661,1098,Information Security Analyst,62.7,B.TECH Electronics and Telecommunications Engineering Information Security;Cyber Threat Intelligence (CTI);ITIL;Server Administration;Network Security;Sumologic;Crowdstrike Falcon;Active Directory;CiscoASA;ShavlikArcSight;Cisco Firewall Security; Blockchain ;Software;Information Technology News Gathering;Critical Thinking
662,1099,Environmental Engineer,76.95,"B.TECH Civil Engineering Revit, Structural Analysis, BIM,Navisworks,Engineering Design,Engineering Drawings,Tekla,AUTOCAD, Solidworks,Civil 3D Designing;Construction;Interior Design Logical Skills;Negotiation Skills"
663,1100,Microsite Engineer,74.1,"B.TECH Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Interior Design;Designing;Animation Leadership;Critical Thinking"
664,1101,Business Analyst,75.0,"B.TECH Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Interior Design;Designing;Animation Risk Managing;Accounting Skills"
665,1102,Electronics Technician,66.5,"B.E Electronics and Communication Engineering C/C++,Java,MatLab,CAD,Control Sytems,Data structures,VLSI,PLC,Engineering Design,HDL,Digital signal processing,Networking Cyber Security;Information Technology;Blockchain Wealth Management;Accounting Skills"
666,1108,Event Management Executive,69.63,"B.B.A Management Communication,Customer Service,Human Resources,Store Management,Financial Statements,Conflict Resolution Entrepreneurship;Human Resources News Gathering;Communication Skills"
667,1111,JIRA Admin,77.9,"B.TECH Information Technology C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Wealth Management;Gathering Informing"
668,1112,Device   Engineer,62.0,"B.E Electronics and Communication Engineering C/C++,Java,MatLab,CAD,Control Sytems,Data structures,VLSI,PLC,Engineering Design,HDL,Digital signal processing,Networking Cyber Security;Information Technology;Blockchain Team work;Critical Thinking"
669,1113,SQL Developer,60.8,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Team work;People Management"
670,1114,Accounts Officer,56.0,"B.COM Accounting and Finance General Ledger Accounts,Financial Statements,Gaap,Payroll,CPA, Balance Sheet,Internal Audit,Financial Transactions, Real Estate Financial Analysis;Logistics Work under Pressure;Critical Thinking"
671,1115,Associate consultant,62.0,B.SC Computer Science AI;ML;Python;Java;SQL;Oracle;Programming;Tableau;Designing Skills Animation; Software Wealth Management;Active Listening
672,1117,Transactions Analyst,59.0,"B.B.A Finance Financial Models,Variance Analysis,Customer Service,Financial Performance,Data Analysis,Pivot Tables,Ad-Hoc Analysis,SQL, General Ledger Accounts,ERP Financial Analysis;Blockchain Leadership;Communication Skills"
673,1123,Business Analyst,71.25,"B.B.A Management Communication,Customer Service,Human Resources,Store Management,Financial Statements,Conflict Resolution Entrepreneurship;Human Resources Work under Pressure;Negotiation Skills"
674,1124,Data Scientist,81.79,B.TECH Electronics and Telecommunications Engineering Information Security;Cyber Threat Intelligence (CTI);ITIL;Server Administration;Network Security;Sumologic;Crowdstrike Falcon;Active Directory;CiscoASA;ShavlikArcSight;Cisco Firewall Security; Blockchain ;Software;Information Technology News Gathering;Active Listening
675,1125,Sales and Marketing Specialist,78.0,"B.B.A Marketing Company Website development,Product Development,Market Research,Networking,SEO,Email Campaigns,MS-Office,Sales Process,Analytics,Business Development Sales/Marketing Presentation Skills;People Management"
676,1128,Data Scientist,67.0,B.SC Computer Science AI;ML;Python;Java;SQL;Oracle;Programming;Tableau;Designing Skills Animation; Software Team work;Analytic Thinking
677,1129,Data Engineer-Finance,64.0,"B.COM Accounting and Finance General Ledger Accounts,Financial Statements,Gaap,Payroll,CPA, Balance Sheet,Internal Audit,Financial Transactions, Real Estate Financial Analysis;Logistics News Gathering;Critical Thinking"
678,1130,Business Editor,98.0,"B.A Journalism Interviewing,Reporting,Ethics,Writing,Digital Journalism Skills,Investigative Reporting,Mobile Journalism Skills,Social Media,Video Journalism Skills,Mass Communication Content Creation Team work;People Management"
679,1131,Computer Programmer,71.25,"B.COM Computers E-Banking;E-Marketing;C/C++,Digital Marketing;Web Designing;RDMS;SEO;Tax Analysis;Web Technologies Information Technology News Gathering;Analytic Thinking"
680,1137,Network Administrator,76.0,"B.TECH Electrical and Electronics Engineering Revit,Electrical Systems, Electrical Design,Construction Documents,Autocad,UL,Engineering Drawings,Schematics,Engineering Design,Navisworks,Electrical Drawings,PLC,Line Diagrams Blockchain ;Software;Information Technology Building Rapport;People Management"
681,1138,AWS Architect,77.0,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Presentation Skills;Gathering Informing"
682,1139,Data Scientist,74.1,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Logical Skills;Analytic Thinking"
683,1140,"
Cyber Security Analyst",86.83,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Presentation Skills;Active Listening"
684,1141,Process Engineer,63.65,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Observation Skills;Negotiation Skills"
685,1143,Trainee and associates,67.0,B.TECH Electronics and Telecommunications Engineering Information Security;Cyber Threat Intelligence (CTI);ITIL;Server Administration;Network Security;Sumologic;Crowdstrike Falcon;Active Directory;CiscoASA;ShavlikArcSight;Cisco Firewall Security; Blockchain ;Software;Information Technology Leadership;Negotiation Skills
686,1144,Data Analyst,55.0,"B.C.A Programming Languages C++;Python;SQL;Java;DBMS,System design,Networking;HTML,XHTML,PHP,JAVA Script ASP. net  Software;Web Designing;Animation Team work;Active Listening"
687,1145,Associate Consultant,74.1,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Team work;Negotiation Skills"
688,1146,Computer Software Engineer,81.79,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Logical Skills;Critical Thinking"
689,1148,Product Manager,70.96,"B.B.A Marketing Company Website development,Product Development,Market Research,Networking,SEO,Email Campaigns,MS-Office,Sales Process,Analytics,Business Development Sales/Marketing Interpersonal Skills;Accounting Skills"
690,1149,Automobile Engineer,76.0,"B.E Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Animation;Research;Designing; Risk Managing;People Management"
691,1151,Matlab Associate,69.0,"B.SC Mathematics Maple,Matlab,Excel,Mathematical Reasoning,Mathematical Modeling Teaching;Data Analysis Building Rapport;Active Listening"
692,1152,Anchor,77.9,B.A English Written and oral communication skills;Public Speaking;Critical thinking;Behavior Assessment;Cognitive Skills;Teaching;Mass Communication Journalism Presentation Skills;Negotiation Skills
693,1155,System Engineer,61.0,"B.E Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Entrepreneurship;Cloud computing News Gathering;Gathering Informing"
694,1156,Process Engineer,54.0,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Logical Skills;Analytic Thinking"
695,1157,Associate consultant,58.9,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Problem Solving Skills;Critical Thinking"
696,1158,Thermal Engineer,52.0,"B.TECH Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Interior Design;Designing;Animation Work under Pressure;People Management"
697,1159,Applied Scientist,80.75,"B.SC Statistics Analytical research skills;Data Analysis;Machine Learning,Calculus;Spss;Hypothesis Data Science;Data Analysis;Research Leadership;Active Listening"
698,1160,Project Engineer,68.49,"B.TECH Automobile Engineering Engineering Design,CAD, Engineering Drawings,Product Design,Electrical Systems,R,CAE(autocad/catia/ansys/proE/SeimensNX) Designing;Animation;Blockchain Observation Skills;Analytic Thinking"
699,1161,Test Analyst,65.0,"B.TECH Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Interior Design;Designing;Animation Observation Skills;Gathering Informing"
700,1163,Archivist,71.3,"B.A History Archaeology;Journalism,Publishing,News Presentation,Teaching,Campaigning,Government Policies,Civil & Criminal Law Content Creation Logical Skills;Analytic Thinking"
701,1166,"Medical Scientist
",66.975,B.E Biotechnology Polymerase Chain Reaction (PCR);Molecular Biology;Life Sciences;Molecular Biology protein purification;protein chemistry;Protein Assays;Protein Electrophoresis;Protein Chromatography;Western Blotting;Protein Structure Prediction;Protein Kinases;Protein structure;protein characterization;protein engineering Data Analysis Logical Skills;Negotiation Skills
702,1167,Quantitative Analytics Specialist,65.0,"B.SC Mathematics Maple,Matlab,Excel,Mathematical Reasoning,Mathematical Modeling Teaching;Data Analysis Team work;Communication Skills"
703,1171,Inspection Engineer,80.75,"B.TECH Civil Engineering Revit, Structural Analysis, BIM,Navisworks,Engineering Design,Engineering Drawings,Tekla,AUTOCAD, Solidworks,Civil 3D Designing;Construction;Interior Design Leadership;Accounting Skills"
704,1172,Solutions Architect,79.0,B.SC Computer Science AI;ML;Python;Java;SQL;Oracle;Programming;Tableau;Designing Skills Animation; Software Leadership;Critical Thinking
705,1183,Pegasystems Developer,79.0,"B.TECH Information Technology C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Work under Pressure;Critical Thinking"
706,1184,DevOps Engineer,79.42,B.TECH Electronics and Telecommunications Engineering Information Security;Cyber Threat Intelligence (CTI);ITIL;Server Administration;Network Security;Sumologic;Crowdstrike Falcon;Active Directory;CiscoASA;ShavlikArcSight;Cisco Firewall Security; Blockchain ;Software;Information Technology Observation Skills;Active Listening
707,1186,RF Testing Engineer,76.95,B.TECH Electronics and Telecommunications Engineering Information Security;Cyber Threat Intelligence (CTI);ITIL;Server Administration;Network Security;Sumologic;Crowdstrike Falcon;Active Directory;CiscoASA;ShavlikArcSight;Cisco Firewall Security; Blockchain ;Software;Information Technology Leadership;Analytic Thinking
